Cal_V	ADC
10.0	322.83
20.0	330.47
30.0	338.21
40.0	346.04
50.0	353.97
60.0	361.99
70.0	370.10
80.0	378.30
90.0	386.59
100.0	394.98
200.0	483.97
300.0	552.55
400.0	610.95
500.0	657.25
600.0	695.81
700.0	727.51
800.0	753.76
900.0	777.17
1000.0	797.78
1200.0	831.43
1400.0	858.28
1600.0	882.74
1800.0	903.78
2000.0	921.50
4000.0	1037.61
6000.0	1107.38
8000.0	1161.07
10000.0	1205.08
12000.0	1243.16
14000.0	1277.68
16000.0	1309.91
18000.0	1338.99
20000.0	1366.88
22000.0	1392.87
24000.0	1418.30
26000.0	1443.42
28000.0	1466.09
30000.0	1490.96
32000.0	1513.43
34000.0	1533.87
36000.0	1556.08
38000.0	1577.72
40000.0	1597.72
42000.0	1618.78
44000.0	1639.23
46000.0	1658.70
48000.0	1678.85
50000.0	1699.14
52000.0	1717.60
54000.0	1737.19
56000.0	1756.24
58000.0	1774.59
60000.0	1792.00
62000.0	1811.86
64000.0	1830.13
