Cal_V	ADC
10.0	251.23
20.0	258.67
30.0	266.18
40.0	273.75
50.0	281.37
60.0	289.06
70.0	296.80
80.0	304.61
90.0	312.47
100.0	320.40
200.0	402.94
300.0	465.80
400.0	518.58
500.0	560.07
600.0	595.34
700.0	624.10
800.0	649.70
900.0	670.33
1000.0	689.96
1200.0	721.09
1400.0	746.97
1600.0	770.46
1800.0	789.80
2000.0	807.51
4000.0	920.06
6000.0	988.88
8000.0	1041.55
10000.0	1084.27
12000.0	1123.07
14000.0	1158.10
16000.0	1190.04
18000.0	1219.66
20000.0	1247.48
22000.0	1273.48
24000.0	1299.93
26000.0	1324.45
28000.0	1348.39
30000.0	1371.40
32000.0	1393.64
34000.0	1416.03
36000.0	1438.59
38000.0	1459.36
40000.0	1481.21
42000.0	1501.89
44000.0	1522.55
46000.0	1541.82
48000.0	1562.38
50000.0	1581.86
52000.0	1601.70
54000.0	1621.00
56000.0	1641.06
58000.0	1658.56
60000.0	1678.26
62000.0	1697.75
64000.0	1715.67
