Cal_V	ADC
10.0	282.76
20.0	291.00
30.0	299.34
40.0	307.78
50.0	316.32
60.0	324.95
70.0	333.69
80.0	342.52
90.0	351.46
100.0	360.49
200.0	456.27
300.0	531.88
400.0	594.74
500.0	647.78
600.0	689.14
700.0	723.97
800.0	753.53
900.0	778.33
1000.0	800.68
1200.0	836.53
1400.0	865.19
1600.0	889.96
1800.0	912.35
2000.0	930.42
4000.0	1048.40
6000.0	1117.86
8000.0	1171.43
10000.0	1213.96
12000.0	1253.02
14000.0	1286.93
16000.0	1319.43
18000.0	1348.84
20000.0	1377.22
22000.0	1403.50
24000.0	1429.51
26000.0	1454.36
28000.0	1478.64
30000.0	1502.79
32000.0	1525.48
34000.0	1547.86
36000.0	1569.76
38000.0	1590.64
40000.0	1611.11
42000.0	1632.58
44000.0	1652.14
46000.0	1672.74
48000.0	1693.26
50000.0	1711.67
52000.0	1731.75
54000.0	1751.37
56000.0	1770.76
58000.0	1789.03
60000.0	1808.33
62000.0	1826.76
64000.0	1844.68
