Cal_V	ADC
10.0	277.83
20.0	286.18
30.0	294.57
40.0	302.98
50.0	311.42
60.0	319.88
70.0	328.38
80.0	336.90
90.0	345.45
100.0	354.03
200.0	441.32
300.0	510.10
400.0	567.37
500.0	614.30
600.0	652.75
700.0	683.70
800.0	711.04
900.0	733.03
1000.0	752.79
1200.0	786.29
1400.0	812.65
1600.0	836.25
1800.0	854.74
2000.0	872.20
4000.0	982.55
6000.0	1049.81
8000.0	1100.22
10000.0	1141.68
12000.0	1177.80
14000.0	1211.14
16000.0	1241.14
18000.0	1268.55
20000.0	1295.51
22000.0	1320.56
24000.0	1344.94
26000.0	1367.96
28000.0	1390.69
30000.0	1412.84
32000.0	1434.82
34000.0	1455.88
36000.0	1475.97
38000.0	1496.47
40000.0	1515.75
42000.0	1536.20
44000.0	1555.55
46000.0	1574.84
48000.0	1592.74
50000.0	1611.85
52000.0	1630.69
54000.0	1649.11
56000.0	1666.57
58000.0	1685.53
60000.0	1703.31
62000.0	1720.47
64000.0	1739.19
