Cal_V	ADC
10.0	353.53
20.0	361.37
30.0	369.27
40.0	377.25
50.0	385.31
60.0	393.44
70.0	401.64
80.0	409.92
90.0	418.26
100.0	426.69
200.0	514.98
300.0	584.33
400.0	643.06
500.0	689.10
600.0	727.49
700.0	758.94
800.0	785.95
900.0	808.77
1000.0	828.44
1200.0	862.22
1400.0	889.23
1600.0	913.02
1800.0	932.68
2000.0	950.77
4000.0	1063.55
6000.0	1132.68
8000.0	1184.80
10000.0	1228.05
12000.0	1265.05
14000.0	1299.32
16000.0	1330.66
18000.0	1359.56
20000.0	1386.89
22000.0	1413.15
24000.0	1437.87
26000.0	1462.15
28000.0	1486.30
30000.0	1509.74
32000.0	1530.96
34000.0	1553.99
36000.0	1575.02
38000.0	1596.11
40000.0	1617.22
42000.0	1637.51
44000.0	1656.94
46000.0	1678.02
48000.0	1697.14
50000.0	1716.33
52000.0	1735.53
54000.0	1755.65
56000.0	1773.56
58000.0	1791.47
60000.0	1810.93
62000.0	1829.07
64000.0	1845.51
