Cal_V	ADC
10.0	277.31
20.0	285.50
30.0	293.76
40.0	302.09
50.0	310.49
60.0	318.96
70.0	327.51
80.0	336.13
90.0	344.82
100.0	353.59
200.0	445.22
300.0	519.86
400.0	582.01
500.0	632.60
600.0	673.18
700.0	707.38
800.0	735.33
900.0	759.72
1000.0	781.27
1200.0	816.94
1400.0	845.34
1600.0	868.95
1800.0	889.57
2000.0	908.65
4000.0	1024.37
6000.0	1094.90
8000.0	1146.38
10000.0	1191.76
12000.0	1228.25
14000.0	1262.59
16000.0	1294.30
18000.0	1323.03
20000.0	1351.91
22000.0	1377.29
24000.0	1402.74
26000.0	1427.54
28000.0	1451.13
30000.0	1473.69
32000.0	1497.57
34000.0	1519.26
36000.0	1540.30
38000.0	1562.45
40000.0	1582.76
42000.0	1603.51
44000.0	1623.39
46000.0	1643.74
48000.0	1662.91
50000.0	1683.64
52000.0	1703.55
54000.0	1722.51
56000.0	1741.52
58000.0	1759.75
60000.0	1778.44
62000.0	1796.76
64000.0	1815.99
