Cal_V	ADC
10.0	276.34
20.0	284.22
30.0	292.15
40.0	300.13
50.0	308.15
60.0	316.22
70.0	324.34
80.0	332.50
90.0	340.71
100.0	348.96
200.0	434.08
300.0	499.95
400.0	553.48
500.0	597.18
600.0	633.30
700.0	662.57
800.0	687.43
900.0	709.60
1000.0	728.29
1200.0	760.77
1400.0	787.22
1600.0	808.81
1800.0	829.56
2000.0	846.85
4000.0	957.83
6000.0	1029.04
8000.0	1081.48
10000.0	1125.62
12000.0	1162.08
14000.0	1197.54
16000.0	1229.43
18000.0	1258.56
20000.0	1286.70
22000.0	1314.32
24000.0	1338.32
26000.0	1364.56
28000.0	1388.13
30000.0	1411.25
32000.0	1434.75
34000.0	1457.28
36000.0	1479.37
38000.0	1500.72
40000.0	1522.25
42000.0	1542.97
44000.0	1564.41
46000.0	1583.59
48000.0	1603.26
50000.0	1624.20
52000.0	1643.93
54000.0	1662.19
56000.0	1683.21
58000.0	1701.68
60000.0	1720.21
62000.0	1739.64
64000.0	1758.57
