Cal_V	ADC
10.0	276.38
20.0	284.71
30.0	293.12
40.0	301.60
50.0	310.15
60.0	318.77
70.0	327.47
80.0	336.24
90.0	345.08
100.0	354.00
200.0	447.18
300.0	521.67
400.0	583.87
500.0	633.07
600.0	673.55
700.0	707.41
800.0	735.65
900.0	759.42
1000.0	781.16
1200.0	815.86
1400.0	844.57
1600.0	868.39
1800.0	889.68
2000.0	907.31
4000.0	1024.41
6000.0	1094.95
8000.0	1148.20
10000.0	1192.60
12000.0	1230.80
14000.0	1266.20
16000.0	1298.40
18000.0	1328.17
20000.0	1356.59
22000.0	1383.44
24000.0	1409.01
26000.0	1434.30
28000.0	1458.81
30000.0	1482.21
32000.0	1504.87
34000.0	1526.78
36000.0	1550.23
38000.0	1571.77
40000.0	1592.07
42000.0	1614.78
44000.0	1635.08
46000.0	1654.22
48000.0	1675.25
50000.0	1695.76
52000.0	1715.13
54000.0	1734.30
56000.0	1754.06
58000.0	1772.96
60000.0	1791.87
62000.0	1811.16
64000.0	1829.98
