Cal_V	ADC
10.0	286.87
20.0	294.91
30.0	303.02
40.0	311.19
50.0	319.44
60.0	327.75
70.0	336.13
80.0	344.58
90.0	353.10
100.0	361.68
200.0	451.28
300.0	521.77
400.0	579.45
500.0	625.80
600.0	662.51
700.0	695.97
800.0	722.22
900.0	745.98
1000.0	767.24
1200.0	801.78
1400.0	830.71
1600.0	853.83
1800.0	875.27
2000.0	892.64
4000.0	1010.16
6000.0	1080.24
8000.0	1133.15
10000.0	1177.12
12000.0	1215.19
14000.0	1250.33
16000.0	1282.20
18000.0	1310.63
20000.0	1339.21
22000.0	1365.11
24000.0	1390.22
26000.0	1415.32
28000.0	1438.77
30000.0	1461.90
32000.0	1484.94
34000.0	1505.34
36000.0	1526.90
38000.0	1548.15
40000.0	1570.48
42000.0	1588.87
44000.0	1610.90
46000.0	1630.62
48000.0	1650.15
50000.0	1668.30
52000.0	1688.58
54000.0	1708.08
56000.0	1725.16
58000.0	1744.72
60000.0	1764.97
62000.0	1782.09
64000.0	1800.93
