Cal_V	ADC
10.0	260.53
20.0	268.32
30.0	276.18
40.0	284.11
50.0	292.11
60.0	300.19
70.0	308.34
80.0	316.56
90.0	324.85
100.0	333.22
200.0	420.85
300.0	491.45
400.0	550.89
500.0	598.37
600.0	636.32
700.0	668.56
800.0	695.08
900.0	718.07
1000.0	737.57
1200.0	772.66
1400.0	799.86
1600.0	822.56
1800.0	842.30
2000.0	859.88
4000.0	972.54
6000.0	1040.80
8000.0	1092.98
10000.0	1134.59
12000.0	1172.42
14000.0	1206.15
16000.0	1237.30
18000.0	1266.07
20000.0	1293.97
22000.0	1320.00
24000.0	1344.61
26000.0	1369.60
28000.0	1392.72
30000.0	1415.23
32000.0	1438.06
34000.0	1458.92
36000.0	1481.19
38000.0	1502.21
40000.0	1522.29
42000.0	1543.55
44000.0	1563.82
46000.0	1583.36
48000.0	1603.19
50000.0	1623.00
52000.0	1642.59
54000.0	1660.82
56000.0	1680.99
58000.0	1699.34
60000.0	1718.01
62000.0	1736.78
64000.0	1755.63
