Cal_V	ADC
10.0	103.36
20.0	112.21
30.0	121.07
40.0	129.93
50.0	138.78
60.0	147.64
70.0	156.49
80.0	165.35
90.0	174.21
100.0	183.06
200.0	271.63
300.0	343.62
400.0	404.00
500.0	454.24
600.0	493.85
700.0	526.89
800.0	554.36
900.0	577.92
1000.0	597.91
1200.0	632.09
1400.0	658.90
1600.0	682.36
1800.0	702.99
2000.0	719.69
4000.0	832.28
6000.0	900.59
8000.0	952.03
10000.0	994.48
12000.0	1032.89
14000.0	1066.30
16000.0	1097.93
18000.0	1126.36
20000.0	1154.81
22000.0	1179.96
24000.0	1205.09
26000.0	1229.28
28000.0	1252.51
30000.0	1275.49
32000.0	1298.58
34000.0	1320.14
36000.0	1340.70
38000.0	1363.23
40000.0	1383.18
42000.0	1403.74
44000.0	1423.87
46000.0	1444.32
48000.0	1464.00
50000.0	1484.17
52000.0	1503.14
54000.0	1522.01
56000.0	1541.74
58000.0	1560.39
60000.0	1579.83
62000.0	1597.98
64000.0	1616.87
