Cal_V	ADC
10.0	319.22
20.0	327.15
30.0	335.16
40.0	343.25
50.0	351.42
60.0	359.66
70.0	367.98
80.0	376.38
90.0	384.85
100.0	393.40
200.0	483.19
300.0	554.99
400.0	615.72
500.0	664.24
600.0	704.45
700.0	736.17
800.0	763.25
900.0	787.31
1000.0	807.90
1200.0	842.36
1400.0	870.10
1600.0	893.16
1800.0	913.63
2000.0	931.44
4000.0	1046.23
6000.0	1114.74
8000.0	1167.26
10000.0	1210.04
12000.0	1247.32
14000.0	1281.81
16000.0	1312.63
18000.0	1341.43
20000.0	1370.01
22000.0	1396.16
24000.0	1421.45
26000.0	1445.49
28000.0	1468.69
30000.0	1493.20
32000.0	1515.13
34000.0	1536.16
36000.0	1558.66
38000.0	1579.85
40000.0	1599.26
42000.0	1620.96
44000.0	1641.29
46000.0	1661.12
48000.0	1681.51
50000.0	1701.42
52000.0	1719.84
54000.0	1739.07
56000.0	1758.37
58000.0	1777.39
60000.0	1796.46
62000.0	1814.90
64000.0	1832.94
