Cal_V	ADC
10.0	241.37
20.0	248.89
30.0	256.47
40.0	264.12
50.0	271.82
60.0	279.59
70.0	287.41
80.0	295.30
90.0	303.24
100.0	311.25
200.0	394.59
300.0	459.18
400.0	511.40
500.0	552.60
600.0	587.19
700.0	616.03
800.0	640.69
900.0	661.76
1000.0	680.33
1200.0	711.77
1400.0	737.44
1600.0	759.68
1800.0	780.44
2000.0	796.65
4000.0	908.48
6000.0	976.67
8000.0	1028.62
10000.0	1071.62
12000.0	1110.49
14000.0	1144.18
16000.0	1176.25
18000.0	1205.71
20000.0	1233.06
22000.0	1258.79
24000.0	1285.39
26000.0	1309.16
28000.0	1332.75
30000.0	1355.85
32000.0	1378.22
34000.0	1399.57
36000.0	1421.62
38000.0	1444.12
40000.0	1463.51
42000.0	1485.01
44000.0	1504.93
46000.0	1525.36
48000.0	1545.30
50000.0	1564.96
52000.0	1584.60
54000.0	1602.80
56000.0	1623.06
58000.0	1642.57
60000.0	1660.94
62000.0	1679.49
64000.0	1698.67
