Cal_V	ADC
10.0	344.46
20.0	353.69
30.0	362.91
40.0	372.13
50.0	381.35
60.0	390.58
70.0	399.80
80.0	409.02
90.0	418.24
100.0	427.46
200.0	519.69
300.0	589.93
400.0	650.03
500.0	698.76
600.0	737.55
700.0	771.39
800.0	797.70
900.0	822.44
1000.0	842.33
1200.0	876.97
1400.0	905.02
1600.0	929.28
1800.0	950.35
2000.0	967.82
4000.0	1085.22
6000.0	1154.87
8000.0	1208.37
10000.0	1252.30
12000.0	1291.16
14000.0	1325.60
16000.0	1356.49
18000.0	1386.21
20000.0	1414.11
22000.0	1440.28
24000.0	1466.00
26000.0	1490.89
28000.0	1513.85
30000.0	1537.59
32000.0	1560.01
34000.0	1582.46
36000.0	1604.74
38000.0	1626.21
40000.0	1646.37
42000.0	1666.30
44000.0	1687.43
46000.0	1707.18
48000.0	1726.35
50000.0	1746.92
52000.0	1765.88
54000.0	1784.12
56000.0	1803.42
58000.0	1822.19
60000.0	1840.89
62000.0	1858.03
64000.0	1877.12
