Cal_V	ADC
10.0	271.17
20.0	279.19
30.0	287.23
40.0	295.28
50.0	303.35
60.0	311.43
70.0	319.53
80.0	327.65
90.0	335.79
100.0	343.94
200.0	426.35
300.0	490.28
400.0	543.61
500.0	586.41
600.0	620.61
700.0	649.57
800.0	674.28
900.0	695.27
1000.0	714.29
1200.0	745.71
1400.0	772.84
1600.0	794.41
1800.0	814.32
2000.0	830.29
4000.0	940.05
6000.0	1009.16
8000.0	1061.18
10000.0	1104.20
12000.0	1142.15
14000.0	1175.38
16000.0	1206.56
18000.0	1235.26
20000.0	1262.17
22000.0	1288.80
24000.0	1314.45
26000.0	1338.56
28000.0	1362.12
30000.0	1384.30
32000.0	1405.20
34000.0	1427.92
36000.0	1449.66
38000.0	1470.14
40000.0	1490.65
42000.0	1511.11
44000.0	1530.67
46000.0	1550.73
48000.0	1571.22
50000.0	1589.65
52000.0	1609.44
54000.0	1628.89
56000.0	1647.03
58000.0	1665.62
60000.0	1684.35
62000.0	1702.68
64000.0	1720.08
