Cal_V	ADC
10.0	251.07
20.0	258.78
30.0	266.64
40.0	274.63
50.0	282.77
60.0	291.05
70.0	299.48
80.0	308.05
90.0	316.75
100.0	325.61
200.0	421.97
300.0	475.67
400.0	542.79
500.0	589.71
600.0	633.74
700.0	698.52
800.0	721.80
900.0	764.16
1000.0	793.50
1200.0	849.43
1400.0	894.66
1600.0	945.33
1800.0	975.65
2000.0	999.90
4000.0	1193.04
6000.0	1280.26
8000.0	1341.01
10000.0	1392.70
12000.0	1428.68
14000.0	1464.83
16000.0	1505.73
18000.0	1525.91
20000.0	1571.46
22000.0	1594.44
24000.0	1621.23
26000.0	1652.51
28000.0	1688.97
30000.0	1710.19
32000.0	1732.86
34000.0	1759.76
36000.0	1772.67
38000.0	1796.61
40000.0	1818.51
42000.0	1827.60
44000.0	1863.10
46000.0	1876.44
48000.0	1885.43
50000.0	1902.50
52000.0	1932.91
54000.0	1952.92
56000.0	1959.73
58000.0	1977.33
60000.0	1992.78
62000.0	1995.66
64000.0	2012.12
