Cal_V	ADC
10.0	282.98
20.0	291.30
30.0	299.68
40.0	308.13
50.0	316.65
60.0	325.24
70.0	333.89
80.0	342.62
90.0	351.42
100.0	360.28
200.0	452.75
300.0	526.68
400.0	588.87
500.0	637.86
600.0	677.45
700.0	709.97
800.0	738.05
900.0	761.65
1000.0	782.51
1200.0	816.91
1400.0	844.47
1600.0	868.14
1800.0	888.46
2000.0	906.66
4000.0	1021.15
6000.0	1091.97
8000.0	1145.31
10000.0	1190.64
12000.0	1230.18
14000.0	1265.27
16000.0	1297.26
18000.0	1327.57
20000.0	1354.36
22000.0	1381.00
24000.0	1406.19
26000.0	1430.82
28000.0	1455.15
30000.0	1478.14
32000.0	1501.09
34000.0	1522.91
36000.0	1544.76
38000.0	1566.63
40000.0	1586.54
42000.0	1607.01
44000.0	1628.61
46000.0	1647.93
48000.0	1667.98
50000.0	1688.63
52000.0	1707.90
54000.0	1725.37
56000.0	1746.15
58000.0	1764.54
60000.0	1782.62
62000.0	1801.96
64000.0	1820.43
