Cal_V	ADC
10.0	305.18
20.0	312.87
30.0	320.59
40.0	328.34
50.0	336.13
60.0	343.96
70.0	351.81
80.0	359.70
90.0	367.62
100.0	375.58
200.0	457.00
300.0	519.14
400.0	570.23
500.0	611.05
600.0	645.54
700.0	673.47
800.0	697.16
900.0	718.45
1000.0	736.38
1200.0	767.74
1400.0	792.82
1600.0	813.36
1800.0	833.74
2000.0	850.55
4000.0	957.42
6000.0	1023.74
8000.0	1074.35
10000.0	1116.00
12000.0	1152.77
14000.0	1186.50
16000.0	1216.42
18000.0	1244.23
20000.0	1270.58
22000.0	1296.46
24000.0	1320.18
26000.0	1344.37
28000.0	1367.10
30000.0	1389.20
32000.0	1410.06
34000.0	1432.45
36000.0	1452.91
38000.0	1473.50
40000.0	1493.61
42000.0	1513.39
44000.0	1532.20
46000.0	1552.57
48000.0	1572.14
50000.0	1590.46
52000.0	1610.05
54000.0	1628.69
56000.0	1646.11
58000.0	1663.72
60000.0	1682.28
62000.0	1701.02
64000.0	1717.46
