Cal_V	ADC
10.0	370.17
20.0	378.53
30.0	386.92
40.0	395.36
50.0	403.84
60.0	412.36
70.0	420.91
80.0	429.51
90.0	438.15
100.0	446.83
200.0	535.84
300.0	607.22
400.0	667.21
500.0	715.71
600.0	755.13
700.0	787.67
800.0	814.34
900.0	837.53
1000.0	856.84
1200.0	891.13
1400.0	919.11
1600.0	941.56
1800.0	961.26
2000.0	978.73
4000.0	1091.46
6000.0	1159.47
8000.0	1209.99
10000.0	1253.30
12000.0	1289.97
14000.0	1323.38
16000.0	1353.44
18000.0	1382.46
20000.0	1409.23
22000.0	1435.18
24000.0	1459.82
26000.0	1483.85
28000.0	1507.02
30000.0	1528.84
32000.0	1551.92
34000.0	1573.48
36000.0	1593.76
38000.0	1615.22
40000.0	1635.54
42000.0	1654.56
44000.0	1675.06
46000.0	1694.93
48000.0	1714.05
50000.0	1732.55
52000.0	1752.02
54000.0	1769.81
56000.0	1786.88
58000.0	1805.72
60000.0	1825.08
62000.0	1842.12
64000.0	1859.71
