Cal_V	ADC
10.0	315.67
20.0	323.58
30.0	331.54
40.0	339.54
50.0	347.60
60.0	355.70
70.0	363.85
80.0	372.05
90.0	380.29
100.0	388.58
200.0	474.13
300.0	542.16
400.0	597.39
500.0	643.77
600.0	679.95
700.0	710.54
800.0	736.51
900.0	759.04
1000.0	779.30
1200.0	811.91
1400.0	839.30
1600.0	863.03
1800.0	883.42
2000.0	901.09
4000.0	1015.28
6000.0	1086.96
8000.0	1140.13
10000.0	1185.55
12000.0	1223.97
14000.0	1258.65
16000.0	1290.61
18000.0	1320.42
20000.0	1348.12
22000.0	1375.04
24000.0	1400.83
26000.0	1425.40
28000.0	1449.62
30000.0	1472.71
32000.0	1497.73
34000.0	1519.55
36000.0	1540.93
38000.0	1562.35
40000.0	1582.76
42000.0	1603.54
44000.0	1624.28
46000.0	1644.37
48000.0	1663.46
50000.0	1683.99
52000.0	1703.92
54000.0	1721.82
56000.0	1741.73
58000.0	1760.93
60000.0	1779.13
62000.0	1797.84
64000.0	1816.89
