Cal_V	ADC
10.0	311.89
20.0	320.26
30.0	328.64
40.0	337.02
50.0	345.39
60.0	353.77
70.0	362.15
80.0	370.52
90.0	378.90
100.0	387.28
200.0	471.05
300.0	533.77
400.0	585.53
500.0	628.11
600.0	663.94
700.0	693.06
800.0	717.31
900.0	738.42
1000.0	756.75
1200.0	788.74
1400.0	813.83
1600.0	839.51
1800.0	857.31
2000.0	876.73
4000.0	985.81
6000.0	1055.30
8000.0	1106.14
10000.0	1148.64
12000.0	1185.76
14000.0	1220.76
16000.0	1251.44
18000.0	1280.65
20000.0	1307.66
22000.0	1333.03
24000.0	1357.25
26000.0	1383.39
28000.0	1408.72
30000.0	1431.45
32000.0	1454.01
34000.0	1474.29
36000.0	1496.08
38000.0	1516.01
40000.0	1536.06
42000.0	1559.05
44000.0	1576.41
46000.0	1596.38
48000.0	1616.87
50000.0	1636.08
52000.0	1655.26
54000.0	1675.42
56000.0	1693.88
58000.0	1711.77
60000.0	1730.45
62000.0	1750.08
64000.0	1768.82
