Cal_V	ADC
10.0	279.13
20.0	287.42
30.0	295.82
40.0	304.32
50.0	312.93
60.0	321.63
70.0	330.44
80.0	339.35
90.0	348.36
100.0	357.47
200.0	454.18
300.0	530.83
400.0	595.90
500.0	648.83
600.0	691.84
700.0	726.75
800.0	755.44
900.0	780.21
1000.0	801.47
1200.0	837.87
1400.0	866.17
1600.0	890.65
1800.0	911.88
2000.0	930.76
4000.0	1048.13
6000.0	1118.66
8000.0	1170.99
10000.0	1215.17
12000.0	1253.16
14000.0	1288.47
16000.0	1319.99
18000.0	1350.57
20000.0	1376.75
22000.0	1402.44
24000.0	1429.57
26000.0	1453.24
28000.0	1477.06
30000.0	1500.57
32000.0	1521.80
34000.0	1545.65
36000.0	1567.04
38000.0	1589.21
40000.0	1610.67
42000.0	1630.94
44000.0	1651.74
46000.0	1671.04
48000.0	1692.31
50000.0	1711.57
52000.0	1730.75
54000.0	1749.78
56000.0	1768.51
58000.0	1785.20
60000.0	1803.41
62000.0	1822.04
64000.0	1840.24
